ID,postText,question,answer,creation_time,prior,positive_feedback,negative_feedback,posterior,normalized_question,source,timestamp
445.0,Blessed Evening BSIT 3rd YEAR SMP! Here is the First Semester AY 2023-2024 class schedule with room assignment.,can i change my classes?,"To change your classes, please consult your academic advisor for options.",21/08/2023,0.0002239140170174,0,0,0.01,can i change my classes?,FAQ,
446.0,Blessed Evening BSIT 3rd YEAR SMP! Here is the First Semester AY 2023-2024 class schedule with room assignment.,is there a contact for schedule-related queries?,You can reach out to your academic advisor or the administration for any queries regarding your schedule.,21/08/2023,0.0002239140170174,0,0,0.01,is there a contact for schedule-related queries?,FAQ,
447.0,Blessed Evening BSIT 3rd YEAR WAM! Here is the First Semester AY 2023-2024 class schedule with room assignment.,is it possible to receive a physical copy of the schedule?,"Yes, you may request a physical copy from the administration office.",21/08/2023,0.0002239140170174,0,0,0.01,is it possible to receive a physical copy of the schedule?,FAQ,
448.0,"Good Afternoon Team CCS! Let us all welcome our NEW OIC Associate Dean of the College of Computer Studies, Dr. Jefferson Lerios. Congratulations and thank you very much po!",where can i find more information about dr. lerios?,More information can be found on the CCS Facebook page and other announcements.,19/08/2023,0.0002239140170174,0,0,0.01,where can i find more information about dr. lerios?,FAQ,
449.0,"Good Afternoon Team CCS! Let us all welcome our NEW OIC Associate Dean of the College of Computer Studies, Dr. Jefferson Lerios. Congratulations and thank you very much po!",is there a formal event to welcome dr. lerios?,Please check the announcement area for any planned events to welcome him.,19/08/2023,0.0002239140170174,0,0,0.01,is there a formal event to welcome dr. lerios?,FAQ,
450.0,"Good Afternoon Team CCS! Let us all welcome our NEW OIC Associate Dean of the College of Computer Studies, Dr. Jefferson Lerios. Congratulations and thank you very much po!",how should i express my congratulations to dr. lerios?,You can express your congratulations personally or through the official CCS channels.,19/08/2023,0.0002239140170174,0,0,0.01,how should i express my congratulations to dr. lerios?,FAQ,
451.0,"Good Afternoon Team CCS! Let us all welcome our NEW OIC Associate Dean of the College of Computer Studies, Dr. Jefferson Lerios. Congratulations and thank you very much po!",what is the significance of this announcement?,"This announcement introduces our new OIC Associate Dean, highlighting a change in leadership.",19/08/2023,0.0002239140170174,0,0,0.01,what is the significance of this announcement?,FAQ,
452.0,"Good Afternoon Team CCS! Let us all welcome our NEW OIC Associate Dean of the College of Computer Studies, Dr. Jefferson Lerios. Congratulations and thank you very much po!",who is the new associate dean of the college of computer studies?,The new OIC Associate Dean is Dr. Jefferson Lerios. Congratulations to him!,19/08/2023,0.0002239140170174,0,0,0.01,who is the new associate daen of the college of computer studies?,FAQ,
453.0,Hello Good Afternoon Team CCS! Sharing to you the Academic Calendar Year for AY 2023-2024. Thank you and please be guided accordingly.,where can i find more information about the academic calendar?,More information can be found in the announcement area and the official CCS Facebook page.,09/08/2023,0.0002239140170174,0,0,0.01,where can i find more information about the academic calendar?,FAQ,
454.0,Hello Good Afternoon Team CCS! Sharing to you the Academic Calendar Year for AY 2023-2024. Thank you and please be guided accordingly.,are there any important dates i should remember?,"Yes, please refer to the academic calendar for all important dates and deadlines.",09/08/2023,0.0002239140170174,0,0,0.01,are there any important dates i should remember?,FAQ,
455.0,Hello Good Afternoon Team CCS! Sharing to you the Academic Calendar Year for AY 2023-2024. Thank you and please be guided accordingly.,who should i contact for questions about the calendar?,You can contact the administration or your academic advisor for any questions.,09/08/2023,0.0002239140170174,0,0,0.01,who should i contact for questions about the calendar?,FAQ,
456.0,Hello Good Afternoon Team CCS! Sharing to you the Academic Calendar Year for AY 2023-2024. Thank you and please be guided accordingly.,what is the academic calendar for ay 2023-2024?,The Academic Calendar for AY 2023-2024 is included in this announcement.,09/08/2023,0.0002239140170174,0,0,0.01,what is the academic calendar for ay 2023-2024?,FAQ,
457.0,Hello Good Afternoon Team CCS! Sharing to you the Academic Calendar Year for AY 2023-2024. Thank you and please be guided accordingly.,is there a digital version of the academic calendar?,"Yes, you can find a digital version on the CCS Facebook page.",09/08/2023,0.0002239140170174,0,0,0.01,is there a digital version of the academic calendar?,FAQ,
458.0,"Hello Good Afternoon! Calling the attention of incoming 4th year B WAM students: 1. Mr. Jon Mikell Javier 2. Mr. Khenn Jaspher Cailles 3. Tricia Cabantog. Please proceed to CCS Office on August 9, 2023 at 9 AM. Thank you very much.",what time should they report to the ccs office?,"They should report at 9 AM on August 9, 2023.",07/08/2023,0.0002239140170174,0,0,0.01,what time should they report to the ccs office?,FAQ,
459.0,"Hello Good Afternoon! Calling the attention of incoming 4th year B WAM students: 1. Mr. Jon Mikell Javier 2. Mr. Khenn Jaspher Cailles 3. Tricia Cabantog. Please proceed to CCS Office on August 9, 2023 at 9 AM. Thank you very much.",who should go to the ccs office on august 9?,"Incoming 4th year B WAM students Jon Mikell Javier, Khenn Jaspher Cailles, and Tricia Cabantog should go to the CCS Office.",07/08/2023,0.0002239140170174,0,0,0.01,who should go to the ccs office on august 9?,FAQ,
460.0,"Hello Good Afternoon! Calling the attention of incoming 4th year B WAM students: 1. Mr. Jon Mikell Javier 2. Mr. Khenn Jaspher Cailles 3. Tricia Cabantog. Please proceed to CCS Office on August 9, 2023 at 9 AM. Thank you very much.",who should they contact if they can't attend?,They should contact the CCS administration for any absences.,07/08/2023,0.0002239140170174,0,0,0.01,who should they contact if they can't attend?,FAQ,
461.0,"Hello Good Afternoon! Calling the attention of incoming 4th year B WAM students: 1. Mr. Jon Mikell Javier 2. Mr. Khenn Jaspher Cailles 3. Tricia Cabantog. Please proceed to CCS Office on August 9, 2023 at 9 AM. Thank you very much.",why are they being called to the ccs office?,They are being called for an important meeting or orientation.,07/08/2023,0.0002239140170174,0,0,0.01,why are they being called to the ccs office?,FAQ,
462.0,Good Afternoon Team CCS! Calling the attention of incoming 3rd year students. Thank you!,are there any actions required from incoming 3rd year students?,"Yes, please stay tuned for further announcements regarding your schedule and orientation.",05/08/2023,0.0002239140170174,0,0,0.01,are there any actions required from incoming 3rd year students?,FAQ,
463.0,Good Afternoon Team CCS! Calling the attention of incoming 3rd year students. Thank you!,what is the announcement for incoming 3rd year students?,"The announcement is directed to incoming 3rd year students, but specific details are not provided.",05/08/2023,0.0002239140170174,0,0,0.01,what is the announcement for incoming 3rd year students?,FAQ,
464.0,"Good Afternoon Batch 2023! Blessed Sunday Everyone! You may now claim your Graduation picture at CCS Office starting Monday, July 31, 2023. Thank you very much.",when can batch 2023 claim their graduation pictures?,"You can claim your graduation pictures starting Monday, July 31, 2023.",30/07/2023,0.0002239140170174,0,0,0.01,when can batch 2023 claim their graduation pictures?,FAQ,
465.0,"Good Afternoon Batch 2023! Blessed Sunday Everyone! You may now claim your Graduation picture at CCS Office starting Monday, July 31, 2023. Thank you very much.",where should we go to claim our graduation pictures?,You should go to the CCS Office to claim your pictures.,30/07/2023,0.0002239140170174,0,0,0.01,where should we go to claim our graduation pictures?,FAQ,
466.0,"Good Afternoon Batch 2023! Blessed Sunday Everyone! You may now claim your Graduation picture at CCS Office starting Monday, July 31, 2023. Thank you very much.",what time does the office open for picture claims?,The office opens on Monday; please check the office hours for specifics.,30/07/2023,0.0002239140170174,0,0,0.01,what time does the office open for picture claims?,FAQ,
467.0,"Good Afternoon Batch 2023! Blessed Sunday Everyone! You may now claim your Graduation picture at CCS Office starting Monday, July 31, 2023. Thank you very much.",is there a deadline for claiming graduation pictures?,There may be a deadline; please confirm with the CCS Office for details.,30/07/2023,0.0002239140170174,0,0,0.01,is there a deadline for claiming graduation pictures?,FAQ,
468.0,Happy Birthday Sir Jhun Roguel!,who has a birthday today?,"Today, we celebrate Sir Jhun Roguel's birthday!",27/07/2023,0.0002239140170174,0,0,0.01,who has a birthday today?,FAQ,
469.0,Happy Birthday Sir Glenn S. Alano!,how can we celebrate sir glenn's birthday?,You can send him your best wishes and express your appreciation!,22/07/2023,0.0002239140170174,0,0,0.01,how can we celebrate sir glenn's birthday?,FAQ,
470.0,Happy Birthday Sir Glenn S. Alano!,what gifts are appropriate for a teacher’s birthday?,A thoughtful card or a small gift would be nice!,22/07/2023,0.0002239140170174,0,0,0.01,what gifts are appropriate for a teacher’s birthday?,FAQ,
471.0,Happy Birthday Sir Glenn S. Alano!,who has a birthday today?,"Today, we celebrate Sir Glenn S. Alano's birthday!",22/07/2023,0.0002239140170174,0,0,0.01,who has a birthday today?,FAQ,
472.0,"Congratulations CCS BATCH 2023! See you tomorrow for our LSPU Commencement Exercises. Assembly time will start at 1:00 in the afternoon; be on time as much as possible, please come early. Thank you!",what time is the assembly for the lspu commencement exercises?,The assembly starts at 1:00 PM tomorrow.,16/07/2023,0.0002239140170174,0,0,0.01,what time is the assembly for the lspu commencement exercises?,FAQ,
473.0,"Congratulations CCS BATCH 2023! See you tomorrow for our LSPU Commencement Exercises. Assembly time will start at 1:00 in the afternoon; be on time as much as possible, please come early. Thank you!",where will the commencement exercises be held?,The location will be announced or is typically known to students.,16/07/2023,0.0002239140170174,0,0,0.01,where will the commencement exercises be held?,FAQ,
474.0,Team CCS! Good afternoon and calling the attention of 4th year graduating students CCS BATCH 2023. Gentle reminder this afternoon at 1 PM for the Virtual Recognition; please wait for the Online Streaming. Thank you!,how can we watch the virtual recognition?,Please wait for the online streaming link to be shared.,14/07/2023,0.0002239140170174,0,0,0.01,how can we watch the virtual recognition?,FAQ,
475.0,Hello Team CCS! Calling the Attention of Graduating Students. Please be guided accordingly on the Schedule of Toga Distribution and Final Rehearsal. Thank You!,what should graduating students prepare for the final rehearsal?,Graduating students should check the schedule and prepare their gowns.,14/07/2023,0.0002239140170174,0,0,0.01,what should graduating students prepare for the final rehearsal?,FAQ,
476.0,Team CCS! Good afternoon and calling the attention of 4th year graduating students CCS BATCH 2023. Gentle reminder this afternoon at 1 PM for the Virtual Recognition; please wait for the Online Streaming. Thank you!,what time is the virtual recognition for graduating students?,The Virtual Recognition is at 1 PM today.,14/07/2023,0.0002239140170174,0,0,0.01,what time is the virtual recognition for graduating students?,FAQ,
477.0,Team CCS! Good afternoon and calling the attention of 4th year graduating students CCS BATCH 2023. Gentle reminder this afternoon at 1 PM for the Virtual Recognition; please wait for the Online Streaming. Thank you!,is this event for all graduating students?,"Yes, it’s for all 4th year graduating students of Batch 2023.",14/07/2023,0.0002239140170174,0,0,0.01,is this event for all graduating students?,FAQ,
478.0,Hello Team CCS! Calling the Attention of Graduating Students. Please be guided accordingly on the Schedule of Toga Distribution and Final Rehearsal. Thank You!,when is the toga distribution for graduating students?,The schedule for toga distribution will be announced soon.,14/07/2023,0.0002239140170174,0,0,0.01,when is the toga distribution for graduating students?,FAQ,
479.0,Hello Good Morning Team CCS! Calling the attention of incoming BSIT 3rd year students for SY 2023-2024. Thank you for your response to the Specialization Track Survey. Sharing to you the results with 141 responses: 418 for WAM and 582 for SMP. The lists will be forwarded to the Registrar's Office before enrollment. Thank you very much!,what were the results of the specialization track survey?,The survey had 141 responses: 418 for WAM and 582 for SMP.,11/07/2023,0.0002239140170174,0,0,0.01,what were the results of the specialization track survey?,FAQ,
480.0,Hello Good Morning Team CCS! Calling the attention of incoming BSIT 3rd year students for SY 2023-2024. Thank you for your response to the Specialization Track Survey. Sharing to you the results with 141 responses: 418 for WAM and 582 for SMP. The lists will be forwarded to the Registrar's Office before enrollment. Thank you very much!,what will happen to the survey results?,The results will be forwarded to the Registrar's Office before enrollment.,11/07/2023,0.0002239140170174,0,0,0.01,what will happen to the survey results?,FAQ,
481.0,"Good evening Team CCS! Calling the attention of graduating students, infos from CIT and Graduation Committee. Attention po Program Coors and 4th Year Advisers! Please update our Graduating Batch 2023 on the following: ...",when is graduation day?,"Graduation Day is on July 17, 2023.",08/07/2023,0.0002239140170174,0,0,0.01,when is graduation day?,FAQ,
482.0,"Good evening Team CCS! Calling the attention of graduating students, infos from CIT and Graduation Committee. Attention po Program Coors and 4th Year Advisers! Please update our Graduating Batch 2023 on the following: 1. Thanksgiving Mass instead of Baccalaureate Mass on July 14, 2023, at 8:00 AM at the Gymnasium, face-to-face with your Sunday Dress Attire. 2. Recognition virtual July 14, 2023, 1:00 PM. 3. Graduation Rehearsal July 10-15. Time start 7:00 AM CCS, 2nd Batch Rehearsal 1:00 PM. 4. Toga Distribution July 15 right after the final rehearsal. 5. Graduation Day July 17, 2023. Two Batches: 1st Batch: CAS, COE, CIT, CHMT, CCJE, July 17, 7:00-11:00 AM; 2nd Batch: CCS, CBAA, CTE, CONAH, COL, July 17, 1:00-5:00 PM. 6. Parents will be part of the procession with the graduate but not allowed to stay inside the gym; hindi na kasya. 7. Only 2 will be allowed to accompany the graduate upon entry at the gate. 8. Entrance will be gate 1; exit gate 2 near COE. 9. Bawal sa loob ang mga sasakyan; sa labas ang parada. CCS Assigned Faculty members that will help us in Graduation Rehearsals: Sir John Elmar Escao Mercurio, Sir Paul Allan S. Lustre, Sir Jeremy Reyes, Sir Jhun Roguel. For Toga Distribution: Sir Leeroy Vincent Depatillo, Sir Romel Serrano, Sir Jerone Ragandap, Ms. Harlene Gabrielle, Ms. Ajan C. Baltazar, Sir Reymart Joseph Pielago.",what is the schedule for the thanksgiving mass?,"The Thanksgiving Mass is on July 14, 2023, at 8:00 AM at the Gymnasium.",08/07/2023,0.0002239140170174,0,0,0.01,what is the schedule for the thanksgiving mass?,FAQ,
483.0,Good Morning! Calling the attention of Mr. Apilado Vien Andrai Angeles. Please proceed to the CCS office regarding your submitted completion form. Thank you!,who should go to the ccs office?,Mr. Apilado Vien Andrai Angeles should go to the CCS office.,06/07/2023,0.0002239140170174,0,0,0.01,who should go to the ccs office?,FAQ,
484.0,"Good Morning Team CCS! Scheduled Fumigation tomorrow, July 7, 2023. Thank you.",why should we be aware of the fumigation?,It’s important to prepare for the fumigation tomorrow.,06/07/2023,0.0002239140170174,0,0,0.01,why should we be aware of the fumigation?,FAQ,
485.0,"Good Morning Team CCS! Scheduled Fumigation tomorrow, July 7, 2023. Thank you.",when is the scheduled fumigation?,"The scheduled fumigation is tomorrow, July 7, 2023.",06/07/2023,0.0002239140170174,0,0,0.01,when is the scheduled fumigation?,FAQ,
486.0,Good Morning! Calling the attention of Mr. Apilado Vien Andrai Angeles. Please proceed to the CCS office regarding your submitted completion form. Thank you!,why is mr. angeles being called to the ccs office?,He needs to discuss his submitted completion form.,06/07/2023,0.0002239140170174,0,0,0.01,why is mr. angeles being called to the ccs office?,FAQ,
487.0,Good Morning Team CCS! Calling the attention of interested applicants. Thank you! Link,who is being called for the announcement?,Interested applicants are being called for this opportunity.,06/07/2023,0.0002239140170174,0,0,0.01,who is being called for the announcement?,FAQ,
488.0,Good Morning Team CCS! Calling the attention of interested applicants. Thank you! Link,where can i find more information about the application?,Please check the provided link for more details about the application.,06/07/2023,0.0002239140170174,0,0,0.01,where can i find more information about the application?,FAQ,
489.0,"Hello, Good Afternoon Team CCS! Calling the attention of Graduate students in OLD and NEW Curriculum of the Master of Information Technology (MIT). Here are the possible offerings for incoming 1st semester AY 2023-2024. Please send the request letter for the petition subjects until Friday, July 7, 2023, for the approval of subjects. If you have any request clarifications, you can send me a private message. Thank you.",how can students clarify their requests?,Students can send a private message for any clarifications.,05/07/2023,0.0002239140170174,0,0,0.01,how can students clarify their requests?,FAQ,
490.0,P.S. Good morning to all BSIT/BSCS graduating students! Please fill up this Identification Form and Personal Data Sheet. Thank you and have a great day.,what should graduating students fill out?,They should fill out the Identification Form and Personal Data Sheet.,05/07/2023,0.0002239140170174,0,0,0.01,what should graduating students fill out?,FAQ,
491.0,"Hello, Good Afternoon Team CCS! Calling the attention of Graduate students in OLD and NEW Curriculum of the Master of Information Technology (MIT). Here are the possible offerings for incoming 1st semester AY 2023-2024. Please send the request letter for the petition subjects until Friday, July 7, 2023, for the approval of subjects. If you have any request clarifications, you can send me a private message. Thank you.","what should mit graduate students do by july 7, 2023?",They should send the request letter for petition subjects by that date.,05/07/2023,0.0002239140170174,0,0,0.01,"what should mit graduate students do by july 7, 2023?",FAQ,
492.0,"Hello, Good Morning Team CCS! Schedule for Online Admission for Master in Information Technology (MIT). Thank you. Link",where can i find the schedule for online admission for mit?,Here is the link for the Online Admission schedule: link.,04/07/2023,0.0002239140170174,0,0,0.01,where can i find the schedule for online admission for mit?,FAQ,
493.0,"Please Join! Open na ang ating Zoom Link. Ang magiging basis ng inyong Specialization Track upon enrollment ay ang ifoforward namin na answered Online Google Survey Form after ng Orientation. Thank You! Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. One tap mobile: 1360209562394400143108799762 US.",who is invited to the zoom meeting?,Incoming 3rd year students are invited to the Zoom meeting.,03/07/2023,0.0002239140170174,0,0,0.01,who is invited to the zoom meeting?,FAQ,
494.0,Hello good afternoon Team CCS! Calling the attention of the following BSIT graduating students majoring in SMP: 1. Candelaria Michelle Amor 2. Saludes Leah Jeyenna J. 3. Susano Fatima Mae T. Please settle your Manuscript Book Bind to the University Library as soon as possible. Bring your certificate of Manuscript signed by the librarian. Thank you very much.,what should the mentioned students do?,They need to settle their Manuscript Book Bind to the University Library as soon as possible.,03/07/2023,0.0002239140170174,0,0,0.01,what should the mentioned students do?,FAQ,
495.0,"Please Join! Open na ang ating Zoom Link. Ang magiging basis ng inyong Specialization Track upon enrollment ay ang ifoforward namin na answered Online Google Survey Form after ng Orientation. Thank You! Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. One tap mobile: 1360209562394400143108799762 US.",what is the zoom link for the meeting?,Here is the link for the Zoom meeting: Join Zoom Meeting.,03/07/2023,0.0002239140170174,0,0,0.01,what is the zoom link for the meeting?,FAQ,
496.0,"Please Join! Open na ang ating Zoom Link. Ang magiging basis ng inyong Specialization Track upon enrollment ay ang ifoforward namin na answered Online Google Survey Form after ng Orientation. Thank You! Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. One tap mobile: 1360209562394400143108799762 US.",what is the topic of the scheduled zoom meeting?,"The topic is ""Online Orientation for the BSIT Specialization Track.""",03/07/2023,0.0002239140170174,0,0,0.01,what is the topic of the scheduled zoom meeting?,FAQ,
497.0,"Please Join! Open na ang ating Zoom Link. Ang magiging basis ng inyong Specialization Track upon enrollment ay ang ifoforward namin na answered Online Google Survey Form after ng Orientation. Thank You! Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. One tap mobile: 1360209562394400143108799762 US.",when is the online orientation for the bsit specialization track?,"The Online Orientation is on July 3, 2023, at 08:45 AM Singapore time.",03/07/2023,0.0002239140170174,0,0,0.01,when is the online orientation for the bsit specialization track?,FAQ,
498.0,"Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. Find your local number: Link.",what is the passcode for the zoom meeting?,The passcode for the Zoom meeting is 799762.,01/07/2023,0.0002239140170174,0,0,0.01,what is the passcode for the zoom meeting?,FAQ,
499.0,"Hello! Calling the Attention of incoming 3rd year Students. ictsscc zoom3 is inviting you to a scheduled Zoom meeting. Topic: Online Orientation for the BSIT Specialization Track. Time: Jul 3, 2023, 08:45 AM Singapore. Join Zoom Meeting: Meeting ID 944 0014 3108. Passcode 799762. Find your local number: Link.",what do i need to join the meeting?,You need the Meeting ID (944 0014 3108) and the Passcode (799762) to join the meeting.,01/07/2023,0.0002239140170174,0,0,0.01,what do i need to join the meeting?,FAQ,
500.0,"Hello! Calling the attention of incoming 3rd year BSIT students. You can familiarize yourself with the Specialization Track Infographics. See you all on Monday, July 3, 2023, 9 AM for the Online Orientation. The link will be posted. Thank you very much!",what should incoming 3rd year bsit students do before the online orientation?,Incoming 3rd year BSIT students should familiarize themselves with the Specialization Track Infographics.,29/06/2023,0.0002239140170174,0,0,0.01,what should incoming 3rd year bsit students do before the online orientation?,FAQ,
501.0,"Hello! Calling the attention of incoming 3rd year BSIT students. You can familiarize yourself with the Specialization Track Infographics. See you all on Monday, July 3, 2023, 9 AM for the Online Orientation. The link will be posted. Thank you very much!",when is the online orientation for incoming 3rd year bsit students?,"The Online Orientation is on Monday, July 3, 2023, at 9 AM.",29/06/2023,0.0002239140170174,0,0,0.01,when is the online orientation for incoming 3rd year bsit students?,FAQ,
502.0,Happy Birthday Ma'am Chiel Rivano,whose birthday is being celebrated?,Today we celebrate Ma'am Chiel Rivano's birthday!,25/06/2023,0.0002239140170174,0,0,0.01,whose birthday is being celebrated?,FAQ,
503.0,Happy Birthday Ma'am Chiel Rivano,what message is conveyed in this post?,The post wishes a happy birthday to Ma'am Chiel Rivano.,25/06/2023,0.0002239140170174,0,0,0.01,what message is conveyed in this post?,FAQ,
504.0,"Good eve CCS! Inform ko lang po ang lahat na hindi na po ako pwede pumirma in behalf ni Dean Reynalen Calupig Justo dahil hanggang kanina lang po ako allowed. Yun promise ko sa inyo na mga bagong computers sa comlab parating na, wait lang natin. May magagamit na kayo.",what can we expect regarding the new computers in the comlab?,"The new computers are on the way, and you'll be able to use them soon!",21/06/2023,0.0002239140170174,0,0,0.01,what can we expect regarding the new computers in the comlab?,FAQ,
505.0,"Good eve CCS! Inform ko lang po ang lahat na hindi na po ako pwede pumirma in behalf ni Dean Reynalen Calupig Justo dahil hanggang kanina lang po ako allowed. Yun promise ko sa inyo na mga bagong computers sa comlab parating na, wait lang natin. May magagamit na kayo.",what should we know about the signing authority?,I can no longer sign on behalf of Dean Reynalen Calupig Justo.,21/06/2023,0.0002239140170174,0,0,0.01,what should we know about the signing authority?,FAQ,
506.0,REMINDER: Graduating Students! Wala pa nagbibigay ng names ng makeup artist. Hindi po sila makakapasok kung wala sila sa listahan.,what is the reminder for graduating students?,Please provide the names of makeup artists today to ensure entry.,17/06/2023,0.0002239140170174,0,0,0.01,what is the reminder for graduating students?,FAQ,
507.0,"BSCS and BSInfoTech Old curriculum wala po ba kayo kukunin na makeup artist? Wala po nagpapasa ng name ng makeup artist. Reminder lang, hindi po makakapasok pag hindi nailista today yun name nila.",are there any makeup artists being registered?,No names have been submitted for makeup artists yet; they must be listed today for entry.,15/06/2023,0.0002239140170174,0,0,0.01,are there any makeup artists being registered?,FAQ,
508.0,"What Virtual Career Fair: To all BSIT/BSCS graduating students na interested po mag apply sa Accenture company, we have a virtual orientation tomorrow. Please register here in the link below. Thank you! Google Link",what is the link for the virtual orientation?,Here is the link for registration: https://docs.google.com/spreadsheets/d/1s5vcsjW8810a0AJDnUOCMv0lW0plDyBAPNiDPKIiblk/edit?usp=sharing,14/06/2023,0.0002239140170174,0,0,0.01,what is the link for the virtual orientation?,FAQ,
509.0,"Attention: URGENT HIRING! To all BSIT/BSCS/BSCoE LSPU alumni or any related course. Jenearjoy Company is looking for a GRAPHICS DESIGNER. Open for fresh graduates! Tomorrow at 9 AM beside LSPU Brgy Bubukal, St. Cruz, Laguna. Bring documents (Resume/CV). One day process.",what job is being offered in this post?,The post offers a job for a GRAPHICS DESIGNER at Jenearjoy Company.,13/06/2023,0.0002239140170174,0,0,0.01,what job is being offered in this post?,FAQ,
510.0,"Attention: URGENT HIRING! To all BSIT/BSCS/BSCoE LSPU alumni or any related course. Jenearjoy Company is looking for a GRAPHICS DESIGNER. Open for fresh graduates! Tomorrow at 9 AM beside LSPU Brgy Bubukal, St. Cruz, Laguna. Bring documents (Resume/CV). One day process.",what should applicants bring for the job application?,"Applicants should bring their documents, including a Resume/CV.",13/06/2023,0.0002239140170174,0,0,0.01,what should applicants bring for the job application?,FAQ,
511.0,Good day everyone! Looking for a job: fresh graduates or may experience using SAP app need po nila ng inventory supervisor. Pasend po sa email reenasantosmendrique@gmail.com. Thank you.,who should be contacted for the job opening?,Please send your application to reenasantosmendrique@gmail.com.,13/06/2023,0.0002239140170174,0,0,0.01,who should be contacted for the job opening?,FAQ,
512.0,PLEASE READ UPDATE: Graduation Schedule 8:11 AM and 15 PM. Sa mismo photographer or venue kayo magbibigay ng bayad...,what are the payment instructions for graduation photos?,Payments will be given directly to the photographer or venue at the specified times.,09/06/2023,0.0002239140170174,0,0,0.01,what are the payment instructions for graduation photos?,FAQ,
513.0,PLEASE READ UPDATE: Graduation Schedule 8:11 AM and 15 PM. Sa mismo photographer or venue kayo magbibigay ng bayad...,what should students know about makeup for graduation?,You need to hire a makeup artist separately; names must be submitted to the CCS Dean's Office in advance.,09/06/2023,0.0002239140170174,0,0,0.01,what should students know about makeup for graduation?,FAQ,
514.0,"4th year graduating students, gusto nyo ba magkawork agad? 8 AM sa activity center. Meron tayong local recruitment sa mga gusto mag-apply. Ang company pupunta ay Epson and MDC Makati Development Corporation. Bring na lang po sila ng resume/CV. Thank you po!",what should students bring to the recruitment?,Students should bring their resume/CV.,08/06/2023,0.0002239140170174,0,0,0.01,what should students bring to the recruitment?,FAQ,
515.0,"4th year graduating students, gusto nyo ba magkawork agad? 8 AM sa activity center. Meron tayong local recruitment sa mga gusto mag-apply. Ang company pupunta ay Epson and MDC Makati Development Corporation. Bring na lang po sila ng resume/CV. Thank you po!",which companies are attending the recruitment?,The companies attending are Epson and MDC Makati Development Corporation.,08/06/2023,0.0002239140170174,0,0,0.01,which companies are attending the recruitment?,FAQ,
516.0,"4th year graduating students, gusto nyo ba magkawork agad? 8 AM sa activity center. Meron tayong local recruitment sa mga gusto mag-apply. Ang company pupunta ay Epson and MDC Makati Development Corporation. Bring na lang po sila ng resume/CV. Thank you po!",when is the local recruitment event?,The local recruitment event is at 8 AM.,08/06/2023,0.0002239140170174,0,0,0.01,when is the local recruitment event?,FAQ,
517.0,"Our utmost appreciation for the help and assistance in the general cleaning of our classrooms, laboratories, hallways, stairs, and comfort rooms. Pangako namin ay magdadagdag ng facilities and equipment para mas maging madali ang inyong pag-aaral dito sa CCS. PROFESSORS AND STUDENTS, SALAMAT PO.",what improvements are promised for ccs?,The promise is to add facilities and equipment to make studying easier at CCS.,06/06/2023,0.0002239140170174,0,0,0.01,what improvements are promised for ccs?,FAQ,
518.0,"Good day! For BSCS1A and BSCS1B, kindly join our group chat. Thank you! BSCS1A BSCS1B",how can i join the group chat for bscs1a?,Here is the link for BSCS1A group chat: BSCS1A.,06/06/2023,0.0002239140170174,0,0,0.01,how can i join the group chat for bscs1a?,FAQ,
519.0,https://www.facebook.com/LSPUICTS/videos/813743093515352,where can i find the video?,You can find the video at this link: LSPUICTS Video.,06/06/2023,0.0002239140170174,0,0,0.01,where can i find the video?,FAQ,
520.0,"Our utmost appreciation for the help and assistance in the general cleaning of our classrooms, laboratories, hallways, stairs, and comfort rooms. Pangako namin ay magdadagdag ng facilities and equipment para mas maging madali ang inyong pag-aaral dito sa CCS. PROFESSORS AND STUDENTS, SALAMAT PO.",what is the purpose of the general cleaning?,"The general cleaning is to maintain the cleanliness of classrooms, laboratories, hallways, stairs, and comfort rooms.",06/06/2023,0.0002239140170174,0,0,0.01,what is the purpose of the general cleaning?,FAQ,
